seed	V	E	states	duration
c3c2c7ed429f6acb	6	11	1822	12
1b750a54541e97bd	6	7	1417	29
b8b7d9ccf99ba6eb	6	5	2792	31
917b6e0936feca5e	6	14	22689	49
4c3f661ffb973a0e	6	6	2045	26
0755771b5aa787f9	8	24	1262389	5567
efb6e4f162098a54	6	9	871	11
e78a1bb99a1fafc1	6	8	3361	28
14e1ed8d25de28d3	6	12	16035	36
74c06af7b65d93b0	6	12	3333	19
1855769444629f09	7	6	9507	158
86a6953f2a88b6de	8	7	6134	1182
c2fafadacaedab25	8	14	6425	958
b771baddb9826787	8	17	2598	377
635620924991ce56	7	8	4805	207
e65f89937b07fd93	7	11	836	111
bce57aa008182132	8	18	1	596
139044b87ade9c8c	8	9	5662	1080
263862b9e6d2209e	7	10	1566	150
3b44c107d0a7a467	8	20	8342	958
75340165fdc159f2	6	13	5299	18
36dc113f7871366c	7	10	1217	129
3717880af76baffc	8	10	15083	1005
a3d9905731c2f367	8	21	630879	9508
5f6294148446f582	8	16	9212	617
8f240fd25487a8b7	7	12	5846	137
a3dac616509d399e	7	9	6059	137
82fb0d175446df8a	7	19	68109	274
0bb557ce2e5a1934	7	14	15717	170
429e973569391f3f	8	7	11962	1352
a3a63b76de7d88cd	6	12	5369	40
595788419e088b51	8	14	1406	877
c579027e01448d77	7	18	242713	781
b886e8455fdd7f0e	8	23	46529	4625
42ef5769d2eb8c3f	7	18	57923	618
7b33177241c62536	6	6	2521	24
e8be8b08c83d4ad3	6	5	1332	19
37d73f98c9c469cd	6	10	1822	21
5f8799a200d1b769	7	11	2240	108
5542ebd76408d0d8	7	17	9851	324
7aa26a160f3db264	8	19	1	304
3257ce4a7bf277f8	6	13	14161	95
fa546e3190cf01b7	8	15	3368	386
b38e5eabc19c2716	8	12	3950	948
33554598f944212d	6	7	1021	21
9be1ab6609f328eb	8	24	62979	3822
225f650140435bd7	7	9	1028	87
1557c07892dba3df	6	6	2045	23
d7ae24dc7536eaf5	8	13	1956	514
aaddb67658781e35	6	10	703	19
1482e27c67bb842d	7	17	19221	514
6e6c21ecc09f8d5e	7	15	18385	229
14be6a186f558b82	6	13	14161	28
245ff6b01efa077b	8	11	11621	901
6155e8cf98f92690	6	10	1822	18
a31bcabddeca47c5	7	17	19221	83
3dfce6f3d54a6169	6	11	2199	22
ed71d9c3e55c0459	6	9	1014	14
aa91d880eff55470	7	18	242713	1713
402bc1edf0e3df91	6	14	22689	48
7ce25be2ee7580f5	8	22	60637	2650
0a19fb8eb73ceeb3	6	7	1417	22
dbc5b1a8b11247c5	7	20	466927	1037
1bcbff826cb80162	8	9	11035	1368
34209133bbb84dcc	8	26	5898985	74823
7b412c3dfa7c4a97	8	19	45731	3426
89bd9366d33c67f4	7	18	35993	347
c1dd1a852e7f10c9	6	11	5971	37
23f2e2c02e3e73ab	6	12	3333	35
9f871bf84060ae82	6	14	22689	48
f7d7173cb514befd	6	14	22689	94
fe9f6141a8daba64	6	10	5968	44
dfd09484ee4e7382	8	8	27642	1360
cfc1d1b03c571277	7	18	57923	346
73a98a5c30d0d179	8	25	919841	4301
81b74fb44cc876a0	8	19	6565	1476
2e4dec2c42617b82	6	6	1433	26
38ae7b872ba6c91b	6	12	5369	40
483c847dd94bd577	8	22	29135	2258
92562258e07bda5f	8	18	1	379
55f8ab7d19a3e7e9	7	11	4206	159
e7fb5f05304cc688	7	16	16147	158
7530ea1f67f38c0e	6	8	2534	20
2751ca59b830f5ff	6	11	3308	19
c974ac9cf0119b83	7	20	466927	1991
b2fdb371102b7673	7	15	10988	145
074efac98729e3e4	7	12	12950	368
dc09ab688d8577e5	6	7	476	17
79bce35858f1c632	7	7	6242	159
c9b822cf090d5c3c	8	16	50869	3684
46505ecd73bfde9f	7	17	51349	395
a2c36a1c0bcbb43c	7	14	10505	126
feefccc1671c0c11	6	9	5639	39
b711a81d742479ff	6	14	22689	50
cc1950067347d738	6	8	1739	24
5e95773353353700	7	14	17101	201
59bf6bce658137d8	8	19	2665	619
5dffd89717cb894f	6	13	14161	30
0d37a6384c25450a	7	6	1413	125
9ae40cca7879bc74	6	8	3361	32
aae912c12bfaeb49	7	13	6152	182
ed898f3c0e12e121	6	5	1332	21
d9fb776930cef114	6	12	3333	35
de5b65d00b889457	6	12	3333	18
2a89c0c9c97985ac	7	15	4287	178
908f813c389f6f2a	7	20	466927	1100
54c30cc2cfead6e8	8	14	9829	1451
ac0ad9fdc8b2796f	6	11	5971	30
1b4bdde13678e555	7	8	1391	86
e6f022ca233b2b68	6	7	1021	20
f194c759f70877f3	8	25	582135	10120
900ee232420f9968	7	8	3354	116
3c5955d1a8be05e7	6	14	22689	35
db41506f4d0dc01e	6	8	2617	28
366362ff1463d5cb	7	11	9306	260
fa37329612db3426	6	7	4418	35
4846de32a83162d4	8	20	20295	2824
7d6296f131beff2a	7	13	7450	262
dd7a279387935ecd	7	9	3204	145
16858a42d85a991e	8	24	109375	7925
1691a7a30ee336ea	6	6	3309	29
a51ea6ae6a29eeda	7	18	57923	721
0ac44f68116178c1	8	24	945835	54151
4730ff5426d319e6	6	5	4714	46
8acbd21f6b733584	8	7	40028	1934
7d5ceb6849544e8a	6	8	1115	18
53be17b0fb13c8a8	7	19	68109	718
ab59814bd50c00eb	8	8	22471	1559
da7df5379ce7facb	6	8	1241	16
9759ebb4439de677	7	15	11948	291
f204ca0b68ca1435	8	20	35359	3473
45124fc7d61f739c	6	11	5053	44
9ab39d3a2162cca3	8	19	149272	5546
17e6ad90f37fb914	8	21	19953	2243
ace081905b3523c9	8	24	254811	1135
f0563c0999a9ffe7	6	13	5299	18
2ba36218386d52fe	6	12	3333	20
f6206ee33e2246dc	8	18	37037	2626
0d7ab585305bd6eb	8	11	3523	1734
4bce890419d1fb82	6	14	22689	35
1af3ea259b537e48	7	17	51349	226
e5f8f96e619f21d2	6	9	4906	25
aa6154ab0e78b662	6	6	3309	36
653afc5ef233408a	6	14	22689	35
7cf603c9830efd2a	6	13	5299	29
fe43fce94a166ef1	7	8	3890	128
658b2b4911628e80	6	10	703	12
5a2bd4af7e82ac51	7	14	1880	105
ab50b3aa5146aa0d	6	5	4714	42
e7000a4a4b4a9678	8	18	1	1188
a7ad4f85a7cd0645	8	23	23695	2284
6284614e3810b7d7	6	14	22689	94
5faf0dfbbcc36796	8	27	13370769	44150
127dd69b3d31f011	7	6	19363	429
260687e8d56fed01	6	12	3333	25
986cac462b9447c5	6	13	5299	14
83e020d7cf9a179a	7	10	1091	88
0526f0946a5d8db6	7	13	7405	173
f4eb82fb501e5c8f	6	13	5299	11
13eb7c6442b9b8a2	7	11	1034	54
e173350d1f76b625	7	18	242713	1395
22187268dd9d31f9	8	11	2506	538
488f3f1646b1cf61	7	7	19648	390
19187a90c7cbfc4e	6	7	1687	16
e74480d267bcb3b4	8	25	5462079	19467
ad720de68017b73a	6	8	1472	74
6c282849503af8ee	6	6	1254	19
015e226f10d50423	7	8	3606	147
c9b9d40167376c57	7	11	2361	123
01a5e3c8dd83b4cb	6	12	5369	40
aa6c1fed979a7f26	7	9	2849	207
b3c2fdce3e40cec5	6	5	1332	21
8b8647958b748c5f	7	8	4783	161
b790a16112661284	6	13	14161	45
6929f345dd9ed859	7	9	1035	110
6f1e006078df379d	8	26	1293343	19675
39a910432e31fc74	8	13	1140	700
104ff04f9f1477dc	8	23	102113	10916
b90f4828505a6038	7	13	4156	152
2b76f59970113ac0	7	18	35993	367
ffb4be41e79e9d80	7	15	5191	252
bfb893a95eed3d57	7	7	7192	225
cda60a8e69695c1f	8	25	582135	3608
01ac656a33bad201	7	12	5474	119
ca515dd41e8bfb4b	6	12	3333	27
adba963cb2d32260	6	13	5299	27
db0f828bc24cd1a8	6	14	22689	50
d25eba6948c94745	6	13	5299	38
c49a327ebc6cae37	7	8	3606	134
52536efe7debac1b	6	5	652	20
ffac86a930cb81e3	6	9	2373	36
b59973fe84b98a87	8	10	12079	1411
e915417840a915e7	8	22	43745	3083
a9cf4b4da9772845	8	21	1	1827
552d16b1b1a7036b	8	17	11608	992
51f53cd52f05ef3b	8	25	919841	21579
59d7b3ded9667e36	6	8	1739	30
f30dac2ac11190e0	8	11	16428	1339
cbce4745781c8c21	6	13	14161	34
0f8db45c02418832	8	15	23783	1091
eb254e5d8fe642dc	6	7	2554	30
9e34ba4cb695af14	7	20	466927	4247
e7a81e547e21c1ae	8	17	983	562
c3b70a47bd2ee868	6	13	14161	29
ee39ac735feeba61	8	7	19878	2891
59a83fad03395191	8	11	32186	1911
e939a49de9ea3109	8	24	254811	4177
5183316ab237227d	7	12	2715	127
e02583e97d5c1466	7	20	466927	4368
e40999ff5497bcc0	6	9	1557	20
d0539a300014880d	8	24	62979	3569
14d286823fb0003b	7	20	466927	1918
a73ae167f86018c9	8	22	25307	1226
71cee8e0c6fc3105	6	12	3333	34
31ba841d5185ff55	8	16	12355	3207
537dcbdc81b01f79	8	27	13370769	44304
1eaf56a518061d77	8	24	254811	2618
ea19bb6a565b2ce6	8	15	20052	709
411dfc292ab5283d	8	25	5462079	17203
4513d9eea04357e4	7	16	40235	511
7395b7fd066f64ef	6	8	2617	26
cc0b02fe9dba7ad9	6	5	1434	22
2b1fa29ea75cccd8	8	21	67757	2102
18d1a7d2757b9574	8	27	13370769	52722
f20b131e21ffab14	7	9	3151	260
5e0a5e627d4d1707	8	12	56293	3005
60144f762a8a04e7	7	13	67511	482
ba601a690d4e29b6	6	9	2373	17
3dd9c85fd27dce7d	8	16	24213	1770
9659d0bbebc8f01b	7	8	3890	129
b096828f1053aca8	8	8	6800	1439
c2996f12c433eaf1	6	6	3309	33
6980cf2a6940563f	7	11	2240	103
d0217870ca5209a4	6	5	1434	26
1527b2c7edf65d29	8	18	7509	609
27912186b41c3042	7	15	5811	89
14aedb66f4d177a3	7	17	9851	117
283b2084e2bc2202	8	26	1293343	32675
195b57a2923fd821	7	17	314327	874
8bbd65a24fc3a1b4	6	13	5299	39
cef7515c62233f05	7	11	836	94
0cb14ca3e5786213	7	18	35993	354
941221cd948c5153	8	19	10487	2369
f345b84b7f79b3fe	7	16	4717	210
2d460781ec166350	6	11	1822	18
21203f3993ad5865	8	11	4043	603
591463bb2eef28ab	6	14	22689	48
ec620b348016df47	8	13	18357	888
abda0fd343244974	7	19	237671	1111
a5c4546e61f76904	8	18	21406	893
1e84e2cd527918db	7	7	3118	109
6f4ce1b603bb1b04	6	9	1275	25
474c8f7cc98f7f37	8	17	1768	318
26a7297e368e235d	7	12	3607	101
a173acecdcefb4a8	7	19	68109	593
aed240b39fe54ee5	7	12	8662	193
d14b232972b9cdaa	7	8	1391	122
83b5d09b9c503217	8	15	1	318
8b1058fc10450707	7	17	51349	1207
beea092272561c7d	6	13	5299	37
5f78273314cc17e9	7	12	12209	160
4925915ade3ee6ee	6	6	1433	21
16962c60601e8e36	8	27	13370769	42697
a0956daf6254f37d	8	24	62979	1473
3e1d6b990291283c	6	6	2521	28
b46d7ba92df0001c	8	8	4974	842
e33eb71cc7d83ef7	8	12	6969	1003
4955e25925a84a8b	8	14	18060	1971
48e91b77dc71aa12	8	8	3292	563
7a36524d1fd33881	6	6	2530	28
a6d95056eef0767b	8	10	2672	505
391b1c4a61510ae8	6	14	22689	49
b7de6c19779f15a9	6	8	601	19
07d711ab5235e61e	6	12	5369	19
c6fbf5a7f38d5728	7	12	7006	98
8a9ab35eba838e87	8	10	4119	904
20642afe1ef50bf1	8	12	1	493
36ded339e2807858	7	18	242713	766
1dad2123ac01607f	8	7	11962	1772
d4921d343731b935	7	17	51349	397
3458a1e8fc79c157	7	17	19221	515
726de9ced26c4074	7	10	1253	128
d205d53531cd283c	8	18	93365	3258
3a616a0f396f5629	6	14	22689	34
c3183ed34d2b7a98	6	9	4906	23
b684fa08ce65aa02	6	11	5053	27
3bbd5990299195d8	7	19	237671	562
5bdbca1785f3d61c	7	13	2127	142
3b5e75147f38159e	7	11	3030	113
ea6890ddc45efb1a	6	13	14161	53
8d017151ff6a13e1	6	8	412	13
0462bdddcbb380ac	8	27	13370769	42716
a1b245ab77315779	7	8	12931	360
74fbfeefc44e419d	7	6	6089	205
fff4a03d2ab9a2f5	6	5	1332	20
d9f9a6bcc28059b5	8	8	28705	1284
31823fc9764b42d3	7	12	2807	77
19e1130ea7d08b88	7	15	11948	103
5aace1bfad7fe51b	6	11	2199	15
a0262231ce87e844	8	20	7099	965
ed6194030cf6177e	8	16	9310	755
2277ca22c310bc1f	8	26	1293343	51139
137c8d2ede403239	6	9	4906	23
dca5e3372b3c875c	6	14	22689	95
1593256988ae24c6	7	6	2993	125
c14052f0c70c61bb	6	13	14161	54
5bea5ae97e4528df	6	13	14161	35
9a0c37dcc820a670	7	17	18231	868
22ef6f6d1f3ba3a3	7	13	3083	156
8c9fc65b68b284bc	8	27	13370769	44268
5f0b25632d5c2159	8	19	96273	1382
409a00e2faf971d4	7	13	3118	102
64ff3391c92a0c65	6	14	22689	35
7b5a0426b826ef0b	6	14	22689	93
10590316464fba6c	7	17	9851	101
2a85a5d42e7e1a31	7	8	5324	136
49d5fd60d884f1b9	6	10	5968	32
c4802ab862ebdb3b	8	19	11991	675
b280387135f4e7f2	7	17	9851	174
0ef6c166984bac20	8	25	582135	7368
a63ebdf1a9583405	7	14	550	103
f0365c69c104bd2c	8	21	11667	975
2700536af0c8893b	6	14	22689	50
c63fe32cffbb0dd9	6	6	1334	22
460b0ec2e7c11a29	6	13	14161	40
64198bc501e9e4dd	7	6	2993	186
4c688b589587e60d	7	8	3606	144
a7bc2d08c7731732	6	6	2530	22
7c846e4742b83f22	6	14	22689	95
ac979f5c7a632476	7	19	68109	251
075900a7ab10301a	8	10	8667	984
debc903d60549f3c	7	7	2949	139
6445fb694be31672	6	13	14161	48
154325340172b47d	8	15	1	1073
a811da17b7c5cae0	7	19	68109	1234
c2c8ae197f1cb828	7	16	10201	185
d0aa3214e8d69f98	7	16	4717	58
8e637e1c924d6755	7	15	7993	144
113b03b2adf3bc6b	7	13	26112	147
3a0de126e23ac91e	7	10	1217	78
3e95da76c61ccee4	6	11	1822	33
7994a413b4ef6ebc	6	8	3361	26
3ef96eb557c1a4db	6	5	1434	24
154a26c299451335	6	14	22689	35
5407bd8340386f4d	8	8	8055	1774
1dbaec683f022fda	8	25	2001954	72398
abdaf612b9395650	6	14	22689	93
baf89fd7c5ac8969	7	14	3903	125
194025df1fecaca8	6	9	2277	21
21b24f747c343b09	8	19	1	716
e6678a6815c4f888	7	10	4350	110
661fe509576d8098	6	7	2554	31
defd10a074ac651c	7	11	6778	357
bfe34feec99f3a1a	7	15	1	92
6f5398faf57463fd	6	13	5299	18
4095f38e66fb59e3	6	6	1843	30
7e3a5e805b3cdc5d	7	8	14253	271
f986ad048b7b22e2	6	5	2792	30
47f07c4a5b1f1bc6	6	12	3333	22
51d925d0471ffa52	7	13	3083	225
dd3454ee389a0bd4	6	14	22689	96
a3c26c6e53b256f5	8	16	24213	577
055174b4b84460c7	6	12	5369	45
713feb4af1e32116	7	9	6299	134
d06c6b043a1d616e	8	10	18313	962
a75556ba0a0ef898	8	8	4974	1144
a5dc331d9fd19658	7	16	12829	260
6a25d0bf08c1c955	8	18	36021	2659
4305264f82190cd2	7	20	466927	4265
d64ffc45e13a2a8d	8	21	223099	28162
ea8076f6060607c8	6	5	4714	35
3b5d08cb44656d83	8	19	1	2038
074da2be56b88e0f	7	19	68109	1302
791d66df8e25df94	8	19	6127	2708
ff4276494bc1a5b6	7	10	2890	124
f340d7a17f19c4d5	6	14	22689	94
c5a5d1e97c5c8538	6	5	1434	26
193974f9b17819ca	7	8	1484	103
5d2f4affa30e142e	8	16	45674	2982
f5a9d688ebe3ecb9	6	11	2199	18
d6c6f70965f0b20a	7	14	3903	136
e1d8722b8b00fcde	6	11	2199	26
c13eb92b74e5de22	6	6	1843	26
115fbbd082c84f3d	6	10	4728	18
0222627736539f3c	7	20	466927	4267
c1dc05b120868f80	6	9	1275	11
067c80c395e18b50	7	9	2167	113
843e28e188e588df	8	25	582135	45631
8515da62a713dc06	7	12	3835	107
a0a51ef7ee964c02	8	7	12876	1329
2eb922313e03a862	7	8	1776	193
fdeb9b6276a22890	7	10	3418	146
43ec0d986d320233	8	17	9249	863
6241c7288feef83c	8	15	1770	745
ea5afcaa4d9bc9a9	7	7	19648	251
4548a2abb23e15bc	6	11	2199	20
412b69298d5debf0	6	8	2617	28
7245607f8870e0cf	7	11	1	79
9cfb2da6e8fa13d6	7	9	13306	283
b1fa31f9f9e82403	7	13	25825	363
a33a00765d0338b9	8	25	582135	4293
301baa6b1034b892	7	15	5811	97
58b96b0b0760f3c8	6	8	1230	20
3a709ea605bd8d39	7	17	51349	497
4d094ff3089bcadb	7	15	8249	111
11d29be5eca8166a	6	7	1021	16
35023f8af92b38d9	8	10	8463	793
3c9b21b46717dd23	6	6	2521	29
35e750d8733ce2ab	6	12	3333	11
79cd8b7b63cc4961	7	13	13045	195
351a6964dd91dff6	6	11	1265	12
f9921800e687456b	8	7	40028	1679
c391e544b081ac64	7	9	8053	141
2c40f1dc868a6fed	6	8	2142	21
5ed959c423c4e830	8	26	1293343	26084
a5134b29170c6b5d	6	7	2554	28
8e18b5d2383161ff	6	14	22689	34
e219c6ab0c20a87c	6	5	4714	35
e05d14ad7c803947	8	16	32953	1143
90c3346b3c4247f5	7	13	15991	449
3de20bba8f58d7d4	6	13	14161	21
e7ce080aefafb416	6	11	6961	22
270be15cddc22595	6	7	1611	18
5fd54238d489b85f	8	16	12711	1375
68fd5329faca3c13	7	7	2855	126
dc8ce7c0db563381	7	15	3325	132
e3a2c1c916399abb	6	13	14161	30
dcfe69f491c672fe	8	24	254811	9272
bd8a8574ac58426e	6	11	2199	29
7d317544ff4ffd9a	6	8	3361	23
4e11de75b601c523	7	13	1537	56
e791b61b8052761d	6	5	652	17
5581dc7c2b5ecfcb	8	23	75577	6737
7c551929fc7b8bea	8	10	15522	1136
ea7bcfc6232023e3	8	16	2440	714
9400ebfc4108cfd8	7	20	466927	1987
cc05d1e3f419b9ab	7	18	35993	91
424d7d8e51a73fa6	6	10	2212	24
3bfe9e8b22bbf7a9	8	25	5462079	158168
457e048d12c2c5a2	6	10	703	11
5fa579e5d3375730	6	11	2199	26
8489cf07d4c90228	8	22	12613	837
64b3b1560fb1f465	6	13	5299	17
409d65cf3899a3b5	7	12	5474	177
f723d21544df8a5a	8	17	5063	1860
42380459ce6c58e3	8	15	8025	448
f25a99a16ad1d7e9	8	18	7509	1123
dbedab8b317f6ae7	8	26	5898985	173557
c2299a4969fd4bbf	8	14	3395	939
fecda1d861466994	8	20	20566	1746
9e601abaf577d90c	6	9	2279	19
6cc2d44822f3ec9d	8	14	3839	639
a6e54e9a15843ee5	8	15	5906	776
48cd830bb5781518	8	26	1293343	3867
f36a27ff2f2ad886	6	14	22689	49
db0efaa1fc98ca03	6	11	2199	9
7d74b4bdfc3b41d9	8	23	214417	693
e0289fca15864674	8	8	13653	1530
4b02a1ae87805b7a	7	7	7406	161
b5aa4f8d29f32eef	8	14	8485	932
40fff44b440047f2	6	10	2212	21
e808a8ed80f61d4b	8	8	191197	5206
a34d3a1bb9119324	8	14	1221	534
f6cbfd073975c9f4	7	15	18385	115
8c7405ee78951e0d	6	14	22689	35
395133d21efe7070	8	21	41459	2655
9f4d68aca8f337f4	8	21	40517	2661
7bccd4c01a15c860	7	8	1391	111
5279a8a718799077	6	10	2212	19
f1a21f34ced8ee4f	6	8	1472	21
1d95284760ba9b29	7	19	68109	250
cb14a772c5ab5f64	6	11	2199	25
9c44d13062f2b55a	8	19	8339	1357
7ab3a9e9e7e3a1be	7	18	35993	308
523cce73633a22d6	7	20	466927	1035
60c495041115caa8	8	24	254811	7663
9e27d7f01b06eaca	8	16	4767	1056
4591ae9e2878a1a0	6	11	2433	21
497f77847902abc9	6	10	1544	11
b3129b71c8ef09d3	8	10	2993	598
ffa9456285738fff	8	24	109375	9448
67c8acc2b06b2a6b	8	27	13370769	243697
c4687a693cda774d	8	26	1293343	20374
05a795ea64285b16	7	7	3303	150
ea2a7c74edfb9b26	6	5	1434	26
62c2cdce3ba19517	7	14	8511	100
2392e8e075a2da2e	8	24	698307	28376
2130d1f7138ebbbd	6	5	2792	31
e309bbba9be46e6d	7	13	3414	70
a8dcf271dff1255a	6	9	2373	14
0c127166ed5ccace	8	20	154987	1909
8f0dfbd181e95d56	6	6	2521	28
f81b235e1af523cc	8	25	582135	13899
b624988760a435b0	7	14	6047	67
895edf8141cdf6bc	7	13	2138	170
17817aca0d433626	6	7	5494	41
d5cf86cdfffbcd59	6	13	5299	38
790f97bcf929580d	6	7	1021	20
7df3d9dd30fb1bf7	7	20	466927	1057
bd8e3b6593852d1c	6	13	5299	37
9afa2194cb7f5e94	6	5	1434	23
c3f3e3f0f2279026	6	8	601	12
7c4a4a4ef181af91	6	14	22689	49
9aab3dfad639c5bf	7	10	1878	90
fe63f4f0af3ff7bd	8	17	11437	1456
c79503c372037e38	8	14	3839	487
c5156e7aefbe3b33	8	9	950	620
765f8c729c7ef242	7	7	5270	150
df62b34a144a68a9	7	15	4523	237
e2cd379a12c99b4a	7	10	3920	109
db55e0bcd8d71f1a	7	13	4377	90
0743a13f3510224f	6	12	3333	16
07a286b65fea5c16	8	23	124243	1625
89aff71f5854a4bb	6	12	3333	12
b5fa9f0c59d826f7	6	12	8058	21
8615e533f6a0321c	8	13	13782	879
e308490b5dc97930	7	16	4923	204
cd8cfb548f604741	6	8	1115	24
f8e8da1c9aef7330	6	7	3639	30
a74b751ef8c170c0	8	15	15097	832
35e191ba80c749f9	6	9	2373	27
2b514cba9fc44d23	7	13	15441	155
cbdbf04a798cf6a1	7	14	4221	118
084c62fefcbd64df	8	8	13653	1255
66e237f70009442c	7	18	57923	755
28756b0847b6b51b	6	8	1778	17
f16ae15b7a3ac0b7	8	23	498781	43680
a79256ffd2d49d6d	6	10	1234	13
5fb0febdbb8645ac	8	17	4030	2528
13b7cfc742757c0b	8	21	5704	495
98a8ca900074a5c1	7	9	4364	206
b416c67a3628d4d3	7	13	4642	160
f39dc61127f9bfef	7	10	5862	114
f58151ee245246c1	8	8	16567	2046
bda83d2569eead11	6	9	3298	27
4b9c3f18cf751abb	8	19	6954	1000
54e90cc9ccea6e15	6	8	842	22
06c71d56d992071a	8	24	109375	4936
c45980ae8ebbd7d5	8	19	6571	434
e96afbc2b7c50f48	6	13	5299	38
4ff352e91fc48af4	6	11	5053	32
3f696a2645cb26f8	8	18	47281	5390
fc94ac281716526d	6	13	14161	93
3df367daf681d925	7	10	8937	226
0eaecf52b29f760e	6	14	22689	108
2daf2f40d9d29df2	8	8	3178	755
d9b6fd279273d3b9	7	11	6951	229
1969a6c668e22498	8	11	38353	1628
c37ff181fb94ae99	8	23	46529	2790
3b9f0f1ea0b7fc6a	8	9	5811	740
3f7936a5600140be	7	14	7797	228
734e5278e8d9807e	7	17	19221	139
5fce1050a3eb9348	6	14	22689	49
933d4e09eeaa0f76	6	14	22689	35
2cf48b60a2035ccd	8	10	6710	1121
4f6e5a1cee043b74	7	20	466927	1056
5eb666bab74ccacd	7	6	6089	170
0a5714bd8cc94388	8	22	87357	4035
35eca1a82d20aed1	8	17	3945	1138
252d5b0274af3fa7	7	19	237671	1414
fa91c143040af985	7	19	237671	1016
4965828b29262f0f	7	16	12829	173
edf686036fda4dbc	6	8	1739	26
5b80e44c68168811	7	20	466927	2032
d86e9126a44058c4	7	10	11351	157
dea6fa0ece3d6a35	6	11	1822	33
52027a217937cce6	7	11	1817	75
a50e11eae93ee3c6	7	8	2958	131
4a3dbfcf8f01f33a	6	9	1275	16
1c214edcacfc4163	7	10	2890	102
d5ac81ee8a5e061a	6	14	22689	31
51f1318e1c1557b1	8	16	19249	1493
6f2111408b64b860	6	12	5369	27
a72964278039e292	6	13	5299	25
4d02614b7a7b17e9	6	11	1265	18
071e0afb6e4e2826	6	13	14161	53
e522717b5c0a7bb8	8	14	39257	1673
354f1bc9e417205e	6	9	674	20
f94bf5886e9da4ce	6	14	22689	94
e21a63055c4fe880	8	17	8340	2622
a5ab23af76bdd65a	7	8	3606	216
d30c359ec0fb45ee	7	20	466927	4376
eb5feeff210b5647	7	10	3740	93
09d67aef98e86378	6	13	14161	45
cc33083223f55665	7	12	19126	249
081ae9951d4f0e08	8	26	1293343	55525
8a936e6a00208253	7	6	2821	146
0597ffe165e0616c	7	16	15364	130
623e8f24e956bb10	8	16	25557	1422
12e7f7a6aac81eab	6	7	1417	25
f8ddb73ee4e0069e	6	8	412	13
294bfb4f5190bf7d	7	11	1817	97
8803c6513f951d78	8	13	1673	857
b5547432a1e23548	6	12	16035	95
0cffc535a3d9b0f2	8	27	13370769	87431
4e1eacbac742b422	8	17	1311	1013
bc0da27fd61b4715	8	25	582135	45777
8d8d2c2d286c28be	6	6	1433	19
6ef996924c3437ec	6	6	584	14
6707ad4bb5e76c3f	6	9	1275	17
e99adc4cc582955d	6	12	5369	27
844980dd5a32aa1d	8	27	13370769	52498
8be6dbbf13309d41	6	13	5299	165
f910b4868b38d3fd	8	18	18688	1473
44b1972e3bb38a5a	6	10	4065	23
e676359f9b9fdd22	6	8	5103	40
5bbd80ef7dc3386d	6	12	3333	19
77731e93efee558c	8	14	1	1042
c7c52b78a44097bb	6	5	4714	46
77aaa33468d8cdaa	6	7	2116	21
1e1ed02ef9709b21	6	14	22689	93
999b3e2dd7b3ec66	7	18	11601	294
d99a9a4d03a970f3	8	26	5898985	32845
0a73a2c731b92ee4	7	8	1232	140
e3d64382007ec56a	7	6	2821	164
0165f9d9165486cf	6	8	1739	26
f4c392b1d49d4aa7	7	13	4156	151
6eb82564bc5ef65c	8	10	3272	1318
1bf3746628f07773	8	8	6132	1081
ec71ee62a5ef14a3	8	22	29989	4405
c327c60a43d9b58e	6	8	5103	45
d59f3ad2bb24659a	7	16	7621	178
e313da23cc60f3d1	8	7	6134	1137
9fdbd6da34805a2d	6	7	2554	32
01e4b03912485f11	7	7	5270	144
f21e518c80824299	6	6	1072	20
45a4f03088978d8d	8	17	4340	479
4e3b3fb9eebdf09b	7	17	19221	152
e14f9e23def39a01	7	15	5191	139
d5d87a50972df89b	6	8	842	16
713d93f63e85a527	6	9	4906	27
598ff54b0e23ab24	7	11	1290	78
483f5207c948dd5e	7	13	17623	175
941ba6b4f64f32c8	6	13	5299	38
347144ae1ee39d62	8	21	8718	864
a4fdd75316926d6b	7	16	12829	126
0a16038a2e2cefe2	7	18	57923	360
5897ea96d8f6761e	7	11	897	112
50549e7c05909cd6	6	5	1332	23
812eb5ba3e8105d0	8	26	1293343	16388
21bb3e5c910a0222	6	14	22689	94
92889521bfcde3ad	8	18	3906	1038
dc38851d9478470d	8	14	7458	1482
5f94f5ba5acee00c	8	14	5337	462
134f4bd328b93972	8	26	1293343	23242
f93dd231ae722a3f	6	13	14161	44
c21393551e106d21	8	17	2109	393
cfe5f1b14329178c	6	7	1687	24
1f3f9caa158eea7d	7	9	3693	103
d0acba3135384bb2	8	22	77449	3632
5c55f9a0af98f0d9	8	20	15613	1987
1e80d3ae3d8fdce1	6	10	4007	25
e57ce1583d6ce8f7	6	12	16035	46
c1ad427f251f8cdc	8	8	40405	2558
e6fb68556b13a847	6	13	5299	18
8ea7573e5e06916f	8	16	18656	1653
d7fccc6c4bb20ae6	7	15	4523	54
df50a52651d5e62e	8	9	2693	838
bd6b2b6518324b53	7	7	2365	108
069077b9d306d080	6	13	5299	39
f10c0ebe590b87f4	7	20	466927	5003
aa9da38d7c456b99	7	17	34371	310
23b9963b4b8645fe	8	9	31584	1917
d327a68453af58e1	6	13	5299	26
28ff70b290829872	8	16	14871	2033
817aac123385438e	8	17	3302	994
1c67b76cc8d82b4b	8	18	31606	1244
51e20df7d87f4c46	8	9	5292	1437
